query_id,query,category,system,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills,latency_ms
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,5,JOB_0052545,0.9076091647148132,Lead AWS DevOps Engineer,SR2 | Socially Responsible Recruitment | Certified B Corporation™,"Boughton Malherbe, England, United Kingdom",Mid senior,Onsite,"AWS, Kubernetes, Docker, Python, Bash, CI/CD, Terraform, Leadership, Communication, Agile, DevOps, Scripting, Deployment, Automation",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,6,JOB_0159870,0.9066144824028015,DevOps Engineer,SCC,"Bristol, England, United Kingdom",Mid senior,Onsite,"DevOps, Automation, CI/CD, Azure, Azure DevOps, AWS, Git, Terraform, Ansible, Docker, SonarQube, Artifactory, YAML, Bash, PowerShell, Cloud automation, Software engineering, Security Clearance",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,7,JOB_0253851,0.9056882858276367,Staff DevOps Engineer,LVT — LiveView Technologies,"American Fork, UT",Mid senior,Onsite,"DevOps, CI/CD, IaC, Terraform, Ansible, Automation, Cloud Computing, AWS, Azure, GCP, Cloud Infrastructure, Monitoring, Troubleshooting, System Performance, Security, Scripting, Programming, Python, Bash, Jenkins, GitLab CI, CircleCI, Version Control, Git, SVN, Containerization, Orchestration, Docker, Kubernetes, Prometheus, ELK stack, Grafana, ProblemSolving, Collaboration, Communication",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,8,JOB_0452052,0.9047386646270752,AWS Devops,Insignia Consultancy Solutions,"Indiana, United States",Associate,Onsite,"React, Microservices Architecture, AWS Cloud, Scripting Languages, AWS CloudFormation, CI/CD Pipelines, Jenkins, GitLab CI/CD, AWS CodePipeline, AWS Services, Elastic Beanstalk, ECS, EKS, Lambda, API Gateway, Scalable, Highly Available Microservices, Containerization Technologies, Docker, Kubernetes, Configuration Management, Ansible, Chef, Puppet, Monitoring and Logging Frameworks, CloudWatch, ELK/Splunk, Proactive System Monitoring, Collaboration, Communication, Agile/Scrum, AWS Services, Industry Trends, Cloud Deployment, Microservices, DevOps, AWSbased Cloud Deployment, Strong Knowledge of AWS Services, Scripting Languages, Infrastructureascode Tools, Proficiency in CI/CD Pipelines, Containerization Technologies, Configuration Management, Familiarity With Monitoring and Logging Frameworks, Excellent Collaboration, Communication, ProblemSolving, Troubleshooting Skills, Understanding of Security Best Practices, Agile/Scrum Experience, Continuous Learning Mindset",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,9,JOB_0038510,0.904587984085083,Engineer: DevOps #: 22-02115,HireTalent - Diversity Staffing & Recruiting Firm,"New York, NY",Mid senior,Onsite,"AWS, DevOps, CI/CD, Cloud Computing, Cloud Architecture, Cloud Design, Cloud Deployment, Cloud Security, Cloud Monitoring, Cloud Services, Cloud Infrastructure, Server Virtualization, Infrastructure as Code, Terraform, Ansible, Cloudformation, React, Drupal, Java, Node JS, Python, Golang, Scala, JavaScript, C#, Linux, CLI, SAML, OAuth, OpenID, Kerberos, RedHat Enterprise Linux, Public Cloud, GPFS, CFS, CDN, CMS",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,10,JOB_0370567,0.9040656089782715,DevOps Engineer,KTek Resourcing,"Berkeley Heights, NJ",Associate,Onsite,"Maven, Gradle, Docker, Kubernetes, Helm Chart, Rundeck, OpenShift, Hall architecture, Cloud computing, Containerization, AWS, PFC, Terraform, Agile development",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,11,JOB_0463659,0.9031392931938171,AWS DevOps Engineer,Synechron,"Sydney, New South Wales, Australia",Mid senior,Onsite,"AWS, CloudFormation, EKS, CICD, GitHub, TeamCity, Jenkins, Artifactory, Octopus Deploy, ArgoCD, CloudWatch, AppDynamics, Splunk, Containers, Docker, Kubernetes, Ansible, Python, Shell scripting, Troubleshooting",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,12,JOB_0034379,0.9021235108375549,Sr. DevOps Engineer,Experfy,"Boston, NY",Mid senior,Onsite,"DevOps, CI/CD pipelines, Infrastructure monitoring and optimization, Tool and automation development, Team leadership, Teamwork, Project delivery, Client relationship management, GCP infrastructure, Cloud Computing, Build delivery and deployment pipeline, Google Kubernetes Engine, Database migration, Encryption, Security, Bash, Python, Testing utilities, Grafana, Prometheus, Kibabna, New Relic, Git, Terraform, Jenkins, Load Balancers, Firewalls, REST APIs, Agile, Linux, GCP Certification",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,13,JOB_0351353,0.9002672433853149,Sr. DevOps Engineer,Experfy,"San Francisco, CA",Mid senior,Onsite,"DevOps, CI/CD pipelines, Monitoring, Infrastructure, Automation, GCP, Google Kubernetes Engine, Encryption, Security, Computer Science Engineering, Python, Bash, Grafana, Prometheus, Kibabna, New Relic, Git, Terraform, Jenkins, Load Balancers, Firewalls, REST APIs, Agile, Linux, Cloud Architect, Cloud DevOps Engineer",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,14,JOB_0287461,0.9002077579498291,Sr. DevSecOps Engineer,Oteemo Inc.,"Fairfax, VA",Mid senior,Onsite,"DevSecOps, CICD, Cloud Native, Kubernetes, Ansible, Jenkins, Maven, GitLab, Continuous Integration, Continuous Delivery, SASt, DAST, Agile, Jira, Rally, Selenium, Rational Functional Tester, Cypress, AWS, Azure, Containers, Logging, Monitoring, Security, Troubleshooting, Business Acumen, Communication, Technical Skills, US Citizen",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,15,JOB_0234434,0.899499773979187,DevOps Engineer.,GritHR Solutions,"Dumfries, VA",Mid senior,Onsite,"DevOps, Cloud Services, Automation, ITIL, PMP, PSA, Troubleshooting, Scripting, APIs, Unix, PowerShell, Python, Networking, IT Infrastructure, Virtualization, Cloud Technologies, Microsoft Azure, Kaseya, Connectwise, Datto, Duo, Microsoft Cloud Services, MS Azure, MSP",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,16,JOB_0064886,0.8967143297195435,Senior DevOps Engineer,"Roberts Recruiting, LLC","Boston, MA",Mid senior,Onsite,"DevOps, CI/CD, Jenkins, Docker, Microservices, SQL, Scripting, Networking, Security, Cloud computing, Mobile development, Web development, Architecture, Scalability, Automation, Configuration as code",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,17,JOB_0440730,0.8958415389060974,Sr. Devops Engineer,aquesst,"Brookhaven, GA",Mid senior,Onsite,"AWS CloudFormation, Terraform, Ansible, IAM policies, Network security, Encryption, CI/CD pipelines, DevOps Engineer, Cloud Architect, Infrastructure as Code (IaC), Docker, Kubernetes, GitHub Actions, CloudWatch, EC2, S3, RDS, Lambda, VPC, Expertise in AWS, Strong coding skills in Python Bash Java Go and JavaScript, AWS certification, Networking concepts, Security best practices, Performance optimization, Problemsolving skills, Collaboration teamwork, Excellent communication skills",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,18,JOB_0358988,0.8953063488006592,Senior DevOps Engineer,ClickJobs.io,"York, PA",Mid senior,Onsite,"DevOps Engineering, CI/CD pipelines, Automation tools, Shared components, Containerized applications, Agile teams, Observability solutions, Cloud Native technologies, Amazon Web Services, Microsoft Azure, Google Cloud Platform, Unix, Linux, Infrastructure as code tools, Terraform, CloudFormation, CDK, Configuration management tools, Ansible, Chef, Puppet, Container orchestration services, Docker, Kubernetes, Python, Java, JavaScript, Golang, Bash, Perl, Ruby, Agile Development Practices, Jenkins, Gitlab CI, TeamCity, Circle CI",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,19,JOB_0098222,0.8948217630386353,DevSecOps Engineer,EVONA,"Los Angeles, CA",Mid senior,Onsite,"DevSecOps, AWS EKS, Security, CI/CD Pipelines, Cloud Computing, Infrastructure Provisioning, Terraform, Aerospace Cyber Security, Systems Assessment, CrossFunctional Collaboration, Documentation, Kubernetes Clusters, Containerized Applications, IaC tools",0.3766790000554465
Q07,DevOps engineer with AWS Docker Kubernetes and CI/CD,software,hnsw_m32_efc200_efs128,20,JOB_0406751,0.8940995931625366,Senior DevOps Engineer,Futran Solutions,"New Jersey, United States",Mid senior,Onsite,"DevOps, CI/CD pipelines, Jenkins, GitLab, Java, Node.js, Scripting, Largescale CI/CD pipelines, AWS, Infrastructure as code, Terraform, Git, Agile/Scrum, Monitoring databases, Cassandra, Troubleshooting, Maintenance, Creating CI/CD pipelines, Minimizing errors and improving customer experience, Backend systems, Root cause analysis for production errors, Investigating and resolving technical issues, Automating visualization, System troubleshooting and maintenance procedures",0.3766790000554465
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,1,JOB_0055480,0.9048027992248535,iOS Native Mobile Developer - Onsite,"The Dignify Solutions, LLC","Middleton, WI",Mid senior,Onsite,"Swift, ObjectiveC, iOS Frameworks, UIKit, CoreData, CoreLocation, Apple's IDE, User Interface Design, User Experience Design, RESTful APIs, ThirdParty Libraries, Version Control Systems, GIT Workflows, Unit Testing, Debugging Tools",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,2,JOB_0181017,0.9038290977478027,iOS Mobile Developer,"RIT Solutions, Inc.","Ann Arbor, MI",Mid senior,Onsite,"iOS Mobile Developer, Swift, SwiftUI, Xcode, AppStore, Agile, OOP, UI Design, Architecture, Unit testing, Functional testing, Debugging, Troubleshooting, Leadership, Presentation, Problem solving, Critical thinking, Communication",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,3,JOB_0095937,0.9026635885238647,Senior/Lead iOS Developer - SWIFT UI,IntagHire,"Houston, TX",Mid senior,Onsite,"Swift, Swift UI, iOS App Development, Objectoriented programming, Design patterns, RESTful APIs, Backend services integration, Mobile app performance optimization, Memory management, Problemsolving, Analytical thinking, Communication, Interpersonal skills, Teamwork, Accountability, Ownership, Bachelor's degree in Computer Science or Software Engineering",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,4,JOB_0125762,0.9020150899887085,Lead iOS Developer,Photon,"Alpharetta, GA",Mid senior,Onsite,"Lead iOS Developer, iOS, Swift, SwiftUI, ObjectiveC, Xcode, Cocoa Touch, Core Data, Core Graphics, Core Animation, iOS Frameworks, iOS backend services, Apple's design principles, Application interface guidelines, Mobile development life cycle, Push notifications, APIs, Cloud messaging, Git, Bitbucket, JIRA, Atlassian tools, CI/CD tools, Jenkins, Web services, XML, JSON, SOAP",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,5,JOB_0381617,0.899326503276825,iOS Developer,Adame Services LLC,"Atlanta, GA",Mid senior,Onsite,"Swift, ObjectiveC, Xcode, XCUITest, XCTest, SwiftUI, Design Patterns, Functional Programming, Reactive Patterns, Combine, Interpersonal Communication, Collaboration, Agile Software Development, Sprint Planning, Daily Standups, Retrospectives",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,6,JOB_0090436,0.8956587314605713,"Software Developer Senior - 13025 (IOS , SwiftUI, Mobile Development)",Five Cubes,"Albany, NY",Mid senior,Onsite,"Software Development, Research, Design, Programming, Testing, Implementation, Apple SwiftUI Framework, Native iOS Development, Apple Swift Programming Language, Business Requirements Analysis, Design Specifications, Mockups, User Acceptance Testing, Function Scripts, Business Use Cases, Resume, Work Authorization Document, Professional References",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,7,JOB_0037406,0.8932400941848755,IOS Mobile Developer,The IT Gigs,"Middleton, WI",Mid senior,Onsite,"iOS, Swift, ObjectiveC, UIKit, CoreData, CoreLocation, IDE, RESTful APIs, Version control systems, GIT Workflows, Unit testing, Debugging, App performance optimization, Memory leak identification, UI/UX design, Problemsolving, Communication, Agile development, Mobile app security, Device compatibility, Localization, Internationalization, Crossfunctional collaboration, Technical project completion, Quality assurance, Professional behavior",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,8,JOB_0297482,0.8927191495895386,Sr. IOS developer,Diverse Lynx,"Loveland, CO",Mid senior,Onsite,"iOS, ObjectiveC, Swift, Carthage, CocoaPods, Offline Data Handling, Eureka Library, Web Services, Strong Communication Skills",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,9,JOB_0049573,0.8882182836532593,iOS Developer,Quantum World Technologies Inc.,"Kansas City, MO",Mid senior,Onsite,"Swift, POP (Protocol Oriented Programming), SwiftUI, MVVMC/VIPER, Unit Testing, Native UI Testing, SOLID principles",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,10,JOB_0482624,0.8875477313995361,"Senior Mobile Engineer, iOS - San Francisco",Rad Hires,"Stockton, CA",Mid senior,Onsite,"iOS Development, Swift Programming, Software Engineering Fundamentals, Computer Science Fundamentals, Product Design, Design Patterns, Communication Skills, Business Requirements, Technical Requirements, Databases, Caching, UI Performance Tuning, LeanBased Development Environment, Startup Environment, Fintech Experience",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,11,JOB_0257856,0.8873282074928284,Sr. Mobile Engineer,The Gizmo App Company,"Los Angeles, CA",Mid senior,Onsite,"iOS development, Swift, ObjectiveC, UIKit, SwiftUI, iOS HIG, REST, JSON, Source control systems, Unit testing, Integration testing, Linting, Instrumentation, User interface design, Core iOS audio frameworks, Android development",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,12,JOB_0346901,0.8867150545120239,iOS Developer,Insignia Consultancy Solutions,"Indiana, United States",Mid senior,Onsite,"iOS development, ObjectiveC, Swift programming languages, UIKit, Core Graphics, Core Animation, RESTful APIs, JSON data, Git, iOS design patterns, Architectural principles, Performance optimization, Memory management, Team leading, Task management, Project delivery, Problemsolving, Communication, Interpersonal skills, Collaboration, Graduate degree, Relevant field, Industry experience, iOS certifications",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,13,JOB_0243767,0.8857189416885376,Sr. IOS Application Designer Developer,Matrix Precise,"Oakland, CA",Mid senior,Onsite,"iOS development, Healthcare collaboration, User interface prototyping, Design assets creation, Test driven development, Documentation, Mentoring, Swift, Swift Standard Library, iOS SDK, UIKit, Strong, Foundation, Dispatch, Combine, Core Bluetooth, Vendor SDKs integration, Realtime a/v solutions, MVVM, Multithreading, Concurrency, GitHub/Gitlab, CI/CD pipeline, RESTful APIs, Automated testing tools, Algorithms, Communication skills, Analytical skills, Results orientation, Customer focus, Application architecture, Technology infrastructure, Continuous Integration and Deployment, Git",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,14,JOB_0045051,0.8852827548980713,"Senior Mobile Engineer, iOS - San Francisco",Rad Hires,"Sacramento, CA",Mid senior,Onsite,"Swift, iOS, Software Engineering, Computer Science, Product Design, Platform Design, Debugging, Commercial Development, Testing, Quality Assurance, Software Architecture, Design Patterns, Communication, Business Requirements, Databases, Caching, UI Performance Tuning, LeanBased Development Environment, Fintech, ProblemSolving",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,15,JOB_0278808,0.8843480348587036,iOS Developer - Montreal,Guarana Technologies Inc.,"Montreal, Quebec, Canada",Mid senior,Onsite,"iOS, Swift, RxSwift, Git, MVC, Json API, DRY, SOLID, App Store, MVVM, Clean Architecture, Bluetooth, AVFoundation, Core Data, Stripe SDK, Protocols, Generics, Functional programming, Reactive programming, Database design, Code performance optimization, Memory management",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,16,JOB_0273405,0.8839763402938843,iOS/Android Developer III,Brooksource,"Charlotte, NC",Mid senior,Onsite,"iOS, Android, Swift, Kotlin, Java, Mobile Development, Agile, Scrum, Kanban, Git, Oracle, SQL Server, Cloud Native APIs, System Development Life Cycle (SDLC), AWS, Azure, GCP, Bitbucket, Jira, SonarQube, CheckMarx",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,17,JOB_0233561,0.8794249296188354,Senior - Staff iOS Engineer,Recruiting from Scratch,"Ann Arbor, MI",Mid senior,Onsite,"Swift, XCode, RxSwift, Bitrise, Fastlane, Jenkins, Github, Designing, Developing, Testing, Deploying, Maintaining, Enhancing, Mobile solutions, Collaborative, Crossfunctional, Quality engineers, Test cases, Scalable testing, Project ownership, Mentoring, Career growth, Collaboration, Computer Science, iOS applications, iOS codebases, Software engineering, MVVM, Coordinator, Oneway data flow, Modular architecture, iOS app, Performance optimization, Problem solving, Fast learning, Compassionate, Collaborative, Caring, Topquality code, Best practices, Missiondriven, Usercentered, Shipping products, Measuring value, Iterating, Functional reactive programming, Coordinators, RxFlow, Architecture",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,18,JOB_0191213,0.8794249296188354,Senior - Staff iOS Engineer,Recruiting from Scratch,"Bloomington, IN",Mid senior,Onsite,"Swift, Xcode, RxSwift, Bitrise, Fastlane, Jenkins, Github, MVVM, Coordinator, Modular architecture, Software engineering best practices, iOS app performance optimization & metrics, Functional reactive programming, Coordinators, RxFlow, Architecture at scale, BS in Computer Science, 4+ years of experience building iOS applications, Experience with large iOS codebases, Experience with iOS app performance optimization & metrics, Strong problemsolving and fast learning skills, Collaboration and communication skills, Usercentric approach to software development, Passion for topquality code and best practices, Missiondriven and valuesaligned",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,19,JOB_0055036,0.8794249296188354,Senior - Staff iOS Engineer,Recruiting from Scratch,"Fairfield, CT",Mid senior,Onsite,"Swift, XCode, RxSwift, Bitrise, Fastlane, Jenkins, Github, Functional Reactive Programming, Coordinators, RxFlow, Architecture at Scale, MVVM, Coordinator, OneWay Data Flow, Modular Architecture, iOS App Performance Optimization, Metrics, Problem Solving, Fast Learning, Compassionate, Collaborative, Passionate About TopQuality Code, MissionDriven, UserCentric Focus, Iterative Development, B.S. in Computer Science, iOS Codebases, Complex HighPerformance Apps, Software Engineering Best Practices, Design Patterns.",0.39923600024849293
Q08,mobile iOS developer with Swift and UIKit,software,hnsw_m32_efc200_efs128,20,JOB_0013788,0.8794249296188354,Senior - Staff iOS Engineer,Recruiting from Scratch,"Victoria, Manitoba, Canada",Mid senior,Onsite,"Swift, Xcode, RxSwift, Bitrise, Fastlane, Jenkins, GitHub, iOS app development, Software engineering, MVVM, Coordinator, Oneway data flow, Modular architecture, iOS app performance optimization, Metrics, Problem solving, Learning, Collaboration, Compassion, Caring, Code quality, Topquality code, Best practices, Missiondriven, Usercentricity, Product shipping, Value measurement, Iteration, Professional experience with RxSwift, Professional experience with Coordinators and/or RxFlow, Experience with architecture at scale, Computer Science degree, 420+ years of iOS app development experience, Large iOS codebase experience, Complex highperformance iOS app experience",0.39923600024849293
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,1,JOB_0005882,0.9233220219612122,REGISTERED NURSE - ONCOLOGY UNIT (RN - ONCOLOGY),Versa Recruiting LLC,"San Antonio, TX",Mid senior,Onsite,"Nursing, Critical thinking, Leadership, Teamwork, Adaptability, Communication, Professionalism, Patient care, Oncology, RN License, BLS Certification, Accredited diploma, Associates degree, Baccalaureate degree, Bachelor of Science in Nursing (BSN)",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,2,JOB_0153336,0.9218747615814209,RN Oncology,Maxim Healthcare Staffing,"Appleton, WI",Mid senior,Onsite,"Oncology nursing, Chemotherapy administration, Patient assessment, Vital signs monitoring, Pain management, Patient education, Cancer diagnosis, Prognosis, Treatment options, Followup care, Toxicity, Side effects, HIPAA requirements, Communication skills, English proficiency, Computer proficiency, CPR, TB questionnaire, PPD, Chest xray, Health certificate, RN license",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,3,JOB_0164386,0.9203711152076721,Registered Nurse Med Onc Full Time Nights,Tenet Healthcare,"El Paso, TX",Associate,Onsite,"Medical Oncology Nursing, Patient Care Coordination, Planning Care, Patient and Family Teaching, Leadership, Collaboration, EvidenceBased Practices, Regulatory Standards, SelfMotivation, Professional Development, Organizational Skills, Time Management, CPR, Vaccination Compliance, Disability Accommodations",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,4,JOB_0214480,0.9189343452453613,REGISTERED NURSE-ONCOLOGY,LifeBridge Health,"Westminster, MD",Mid senior,Onsite,"Oncology, Nursing, CPR, OCN, RN, Oncology Certified Nurse, Chemo, Biotherapy, Clinical Experience, Oncology Nursing Training",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,5,JOB_0451318,0.9188018441200256,Registered Nurse - Oncology,Capleo Global,"Tacoma, WA",Mid senior,Onsite,"Registered Nurse, Oncology, Nursing, Advanced Degree in Nursing, WA state RN license, CPR certification, Chemo/Biotherapy Certification, IV skills, Central line access, Chemocertified, Epic EMR, Outpatient infusion experience, Oncology experience, Assessment skills, Support staff",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,6,JOB_0434454,0.918737530708313,Registered Nurse - (RN) - Oncology Med/Surg/PCU at Community Health Network,Health eCareers,"Indianapolis, IN",Mid senior,Onsite,"Oncology, Med/Surg, Progressive Level Care, Nursing, EPIC, Patient experience, Collaboration, Delegation, Negotiation, Resource Management, NLN CCNE ACEN or NLN CNEA accredited school of nursing, Registered Nurse (RN) license in the state of Indiana and the Nurse Licensure Compact (NLC), Communication skills, Team skills, Compassion, Caring, Accountability, Selfdirection",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,7,JOB_0477516,0.9187217950820923,RN Oncology at Maxim Healthcare Staffing,Health eCareers,"Everett, WA",Mid senior,Onsite,"Oncology, Nursing, Chemotherapy, Patient care, Communication, CPR, Computer skills, English language proficiency, HIPAA compliance, RN license, Healthcare staffing",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,8,JOB_0084366,0.918688952922821,"Registered Nurse (RN), Oncology",Memorial Health,"Springfield, IL",Mid senior,Onsite,"Oncology, Nursing, Patient care, Chemotherapy, IVs, Medication administration, Transfusions, Tracheostomies, Percutaneous endoscopic gastrostomy, Drains, Colostomies, Pain management",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,9,JOB_0241091,0.9183206558227539,"RN Oncology Needed, Start Bonus!! at Maxim Healthcare Staffing",Health eCareers,"Charlottesville, VA",Mid senior,Onsite,"Oncology Nursing, Chemotherapy Administration, Patient Assessment, Vital Signs Monitoring, Patient Education, Treatment Planning, Patient Care Planning, Progress Evaluation, Record Keeping, CPR, HIPAA Compliance, Communication Skills, English Proficiency, Computer Proficiency, RN License, Oncology Nursing Experience, Maxim's Competency Program Completion, Tuberculosis Questionnaire, PPD or Chest XRay, Health Certificate, New Hire Training Completion, 18+ Years of Age",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,10,JOB_0298418,0.917470395565033,Registered Nurse Oncology - Kernersville,Novant Health,"Kernersville, NC",Mid senior,Onsite,"Oncology Nursing, Patient Care, Verbal Communication, Written Communication, Clinical Assessment, Knowledge of Medications, Hematology, Oncology, Continuing Education, Advanced Certifications, Teamwork, Diversity and Inclusion, Quality Care, Patient Safety",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,11,JOB_0498311,0.9173375368118286,"Registered Nurse Oncology - $1,722/wk",Healthcare Staffing Professionals Inc.,"Santa Monica, CA",Mid senior,Onsite,"Registered Nurse, Oncology, Healthcare, Patient Care, Patient Assessment, Patient Education, Medication Management, Symptom Management, PostTreatment Care, Support Services, Counseling, Community Resources, Collaboration, Multidisciplinary Care, Patient Records, Documentation, Regulatory Compliance, CA RN License, BSN, BLS, ONS Chemo/Biotherapy Certification, Inpatient Oncology Experience",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,12,JOB_0334516,0.9172652959823608,Oncology RN,National Staffing Solutions,"Des Moines, IA",Mid senior,Onsite,"Oncology Nursing, Care Plans, Cancer Research, Supportive Resources, Patient Education, Progress Monitoring, Charting, BLS/BCLS Certification, HIPAA Compliance, Infection Control, OSHA Standards, ONC Certification (Preferred), Accredited School of Nursing, Registered Nurse License, Oncology Experience, Current BLS/BCLS Certification",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,13,JOB_0094925,0.9163459539413452,Registered Nurse Oncology - Thomasville,Novant Health,"Thomasville, NC",Mid senior,Onsite,"Nursing, Oncology, Communication skills, Leadership, Critical thinking, Problemsolving, Decisionmaking, Teamwork, Collaboration, Patient care, Health assessment, Medication management, Education, NMG/FMC policies/standards, Oncology Nursing Certification (OCN), High School Diploma or GED, 4 Year / Bachelors Degree, Current RN licensure, Clinical assessment skills, Knowledge of medications used in cancer treatment",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,14,JOB_0250003,0.916063129901886,"Registered Nurse (RN), Oncology Clinic - BC Cancer - Victoria",BC Cancer,"Victoria, British Columbia, Canada",Mid senior,Onsite,"Oncology, Nursing, Patient Care, Teambased Care, Collaboration, Communication, Patient Education, Treatment Planning, Medication Administration, Patient Assessment, Patient Monitoring, Documentation, Referrals, CPR (Level C), Truth & Reconciliation Commission's 94 Calls to Action, BC's Declaration on the Rights of Indigenous Peoples Act, Indigenous Cultural Safety, Antiracism, Continuing Education, Professional Development, Certification, WorkLife Balance, StateoftheArt Technology, Evidencebased Treatments",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,15,JOB_0119081,0.9158816933631897,Registered Nurse Oncology Full Time Nights,Valley Baptist Health System,"Harlingen, TX",Associate,Onsite,"Nursing, Clinical Care, Patient Care, Staff Supervision, Nursing Care, Academic Degree in Nursing, BLS Certification, Vaccination Compliance, NonDiscrimination Policy",0.42977200018867734
Q09,registered nurse with oncology experience,medicine,hnsw_m32_efc200_efs128,16,JOB_0335115,0.9157688617706299,RN / REGISTERED NURSE / ONCOLOGY RN / ONCOLOGY NURSE,Aureus Medical Group,"Washington, DC",Mid senior,Onsite,"Oncology, Nursing, CPR/BLS, Oncology Certified Nurse (OCN), ONSChemo & Biotherapy Provider, State LicenseRNDistrict of Columbia",0.42977200018867734
