query_id,query,category,doc_id,job_title,company,job_location,job_level,job_type,job_summary,job_skills,source_systems,system_count,best_rank,relevance,reason,annotator,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0044511,Outpatient Physical Therapist (New Grads welcome) - 10k Sign-On,Seasoned Recruitment,"Spokane, WA",Mid senior,Onsite,"Sign-On Bonus! | $25k Student Loan Repayment | $1,000 Monthly Incentive We believe in treating patients like family. Our philosophy provides patients with the highest skilled care resulting in better outcomes. We promote a culture of Clinical Greatness by demonstrating professional excellence, respect, compassion, and always putting the patient first. Services Offered: Correctional Training for Weightlifting Gait and Orthotic Assessment and Fitting for Orthotics Lower extremity rehabilitation Manual hands-on therapy Outpatient physical therapy Pre- & Post-Operative Care Spine rehabilitation TMJ Conditions Upper body rehabilitation Vestibular Rehabilitation Work Injury Rehabilitation Position Summary: Provide Physical Therapy to patients in an out-patient setting Create individualized care plans for each treatment Collaborate with colleagues to optimize care Grow relationships with your staff and the community you support Utilize a state-of-the-art EMR for documentation, reporting, and data collection Comply with all federal, state, and insurance-based rules and regulations Requirements Qualifications: Graduation from a physical therapy curriculum approved by the American Physical Therapy Association Current State licensure for the practice of physical therapy Benefits Benefits: Sign On Bonus Available! Student Loan Repayment Program Tuition Reimbursement Available! Brand new Clinical Residency Program! Mentorship and Professional Development programs for all levels of experience Competitive Salaries based on experience and skill sets $1,000 Monthly Incentive Bonus! Continuing Education plus unlimited Medbridge Access Work Life Balance with 7 Paid Holidays PLUS 3 weeks of PTO Flexible work schedules (3 or 4 day work week) 401(k) Match program Employee Referral Bonus Program Employee discounts and perks on good and services Health, Dental, Vision, and Life insurance Health Savings and Flexible spending accounts Show more Show less","Physical Therapy, Gait and Orthotic Assessment, Manual Therapy, Outpatient Rehabilitation, Spine Rehabilitation, Vestibular Rehabilitation, EMR, HIPAA Compliance, Physical Therapy Licensure, American Physical Therapy Association","bm25, dense_flat, hnsw",3,1,3,супер,lena,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0268223,Physical Therapist - Outpatient Float Pool - Lehigh Valley,Good Shepherd Rehabilitation Network,"Allentown, PA",Associate,Onsite,"Good Shepherd Rehabilitation Network has a need for a full-time Physical Therapist to float amongst our Outpatient sites in the Lehigh Valley, PA and surrounding areas. JOB SUMMARY: The ideal candidate would have experience and/or interest in working with the adult ortho and neuro patient population in an outpatient setting. We are open to new grads and experienced therapists for this role. HOURS: 40 hours/week; Monday - Friday ESSENTIAL FUNCTIONS: IDENTIFIES PATIENT REHABILITATION CARE REQUIREMENTS By assessing patient condition upon order of physician and at regular intervals during assigned shift PLANS, IMPLEMENTS AND EVALUATES REHABILITATIVE CARE By setting goals, collaborating and communicating with health-care team, patients and families PROVIDES INFORMATION TO PATIENTS AND HEALTHCARE TEAM By meeting them MONITORS DELIVERY OF CARE By completing patient rounds ASSURES QUALITY OF CARE By fostering practices that adhere to the hospital’s philosophy, goals and standards of care PROTECTS SELF, CO-WORKERS, AND PATIENTS By interpreting and implementing policies and procedures to prevent the spread of blood borne and/or airborne diseases RESPECTS PATIENTS By recognizing their rights MAINTAINS SAFE AND CLEAN WORKING ENVIRONMENT By complying with procedures, rules and regulations ENSURES OPERATION OF EQUIPMENT By following manufacturers’ instructions MAINTAINS SUPPLIES INVENTORY By checking stock to determine inventory level MAINTAINS PROFESSIONAL AND TECHNICAL KNOWLEDGE By attending educational workshops CONTRIBUTES TO THE TEAM EFFORT By accomplishing related results as needed, follows through on delegated tasks, responds to coworkers requests for assistance, demonstrates behaviors as defined by the GSSH-A code of conduct and acts as a resource and/or leader when the need arises. PROMOTES THE DEVELOPMENT OF GOOD SHEPHERD AS A SYSTEM By volunteering as a representative of Good Shepherd at community events QUALIFICATIONS To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Education Bachelor's Degree in Physical Therapy required Work Experience Previous outpatient experience or similar setting required Licenses / Certifications Physical Therapist license required Basic Life Support / CPR, as a healthcare provider, per the American Heart Association required Show more Show less","Physical Therapy, Patient Rehabilitation Care, Rehabilitation Care Planning, Patient Communication, Healthcare Team Collaboration, Patient Rounds, Quality Assurance, Infection Control, Patient Rights, Safe Work Environment, Equipment Operation, Inventory Management, Professional Development, Teamwork, Leadership, Community Involvement, Bachelor's Degree in Physical Therapy, Outpatient Experience, Physical Therapist License, Basic Life Support / CPR Certification","bm25, dense_flat, hnsw",3,1,3,супер,lena,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0043831,Outpatient Physical Therapist,Texas Nursing Services,"North Andover, MA",Mid senior,Onsite,"Job Title: Outpatient Physical Therapist (PT) - Rehabilitation Services Location: N. Andover, MA 01845 Shift: 5x8-Hour (08:00 - 17:00) Job Duration: 13-week Renewable Contract Start Date: ASAP Salary: $7,104-$8,288/month Are you a skilled and passionate Physical Therapist (PT) looking for an exciting opportunity to work in an outpatient rehabilitation setting? We are seeking a highly motivated individual to join our team as an Outpatient PT. As an Outpatient PT, you will play a vital role in providing exceptional rehabilitation services to patients with orthopedic conditions. If you have a strong background in outpatient orthopedic therapy, possess excellent clinical skills, and are dedicated to helping patients regain their optimal physical function, we encourage you to apply. Responsibilities: Perform comprehensive evaluations of patients' physical conditions and functional abilities. Develop personalized treatment plans based on patients' goals, medical history, and assessment findings. Provide evidence-based physical therapy interventions to promote functional recovery and pain management. Utilize a variety of therapeutic techniques, exercises, and modalities to improve patients' mobility, strength, and range of motion. Educate patients and their families on injury prevention, self-management techniques, and home exercise programs. Monitor patients' progress and modify treatment plans as needed to ensure optimal outcomes. Collaborate with a multidisciplinary team of healthcare professionals to coordinate and optimize patient care. Document all patient interactions, treatment plans, and progress accurately and timely. Adhere to professional standards, ethics, and regulations governing the practice of physical therapy. Requirements: Bachelor's or master’s degree in physical therapy from an accredited program. Current state licensure as a Physical Therapist. Minimum of 2 years of experience in outpatient orthopedic therapy. Strong clinical skills in evaluating and treating orthopedic conditions. Proficient knowledge of evidence-based physical therapy interventions. Excellent interpersonal and communication skills. Ability to work independently and collaboratively within a team. Availability to work day shifts on a 5x8-hour schedule, with two evenings until 7 PM. Vaccination against COVID-19 is mandatory, with medical or religious exemptions considered. If you are a dedicated and experienced Outpatient Physical Therapist looking to contribute to a dynamic rehabilitation setting, we invite you to apply for this position. Join our team of healthcare professionals and be part of a rewarding environment where patient care is our top priority. Apply now and take the next step in your career as an Outpatient PT. Powered by JazzHR ohqO8H5CkO Show more Show less","Physical Therapy, Outpatient Orthopedic Therapy, Patient Evaluation, Treatment Planning, Physical Therapy Interventions, Therapeutic Techniques, Exercises, Modalities, Patient Education, Home Exercise Programs, Progress Monitoring, Multidisciplinary Collaboration, Documentation, Professional Standards, Physical Therapy Ethics, Physical Therapy Regulations, Bachelor's or Master's Degree in Physical Therapy, State Licensure as a Physical Therapist, 2+ Years of Experience in Outpatient Orthopedic Therapy, Strong Clinical Skills, EvidenceBased Physical Therapy Interventions, Interpersonal Skills, Communication Skills, Teamwork Skills, Day Shift Availability, COVID19 Vaccination (with Exemptions)","bm25, dense_flat, hnsw",3,2,3,супер,lena,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0094067,"Physical Therapist Assistant PRN - Fort Walton Beach, FL",Select Physical Therapy,"Fort Walton Beach, FL",Mid senior,Onsite,"Join the BEST in outpatient physical therapy in Fort Walton Beach , FL ! Select Physical Therapy's outpatient center in Fort Walton Beach, FL has an immediate opening for a Per Diem Physical Therapist Assistant (PTA) ! Though we are unable to consider new grads, Physical Therapist Assistants with a minimum of 1 yr outpatient orthopedic experience, APPLY! Ideal candidate will be able to travel other East FL Panhandle clinics for coverage. Treatment population includes post-surgical, general orthopedic, vestibular, concussion, neuro, pelvic health, ACL program, hand therapy, FCEs, POETs, fall prevention and dry needling. PPD 8 - 10. Work Schedule: As Needed Mon - Fri Compensation . Starting at $23/hr . Starting hourly rate increases with experience. Responsibilities Implements, with minimal supervision, high quality physical therapy services for patients, caregivers and facilities in accordance with the principals and practices of physical therapy and with Select Medical policies and procedures. Develops treatment plans, supervises assistants and aides, contributes to case management, and provides quality patient care. Maintains positive level of interaction with facilities and clients. Enhances and expands client relations with facilities and their staff. In states where permitted: document in charts using accepted medical terminology and format. Qualifications A valid state license (where applicable), registration or certification as a Physical Therapist Assistant upon graduation from an approved curriculum for Physical Therapist Assistants, and having passed a national examination for Physical Therapist Assistants certified by the CAPTE. State license and/or certification must be valid in the state in which the individual will practice. Cardio-Pulmonary Resuscitation (CPR) certification Additional Data Select Medical is committed to having a workforce that reflects diversity at all levels and is an equal-opportunity employer. Qualified applicants are considered for employment, and employees are treated during employment without regard to race, color, religion, national origin, citizenship, age, sex, sexual orientation, gender identity, marital status, ancestry, physical or mental disability, veteran status, or any other characteristic protected under applicable law. Show more Show less","Physical therapy, Outpatient orthopedic experience, Postsurgical care, General orthopedic care, Vestibular rehabilitation, Concussion management, Neurological rehabilitation, Pelvic health rehabilitation, ACL program, Hand therapy, Functional capacity evaluation, Postoffer employment test, Fall prevention, Dry needling, Documentation skills, Patient care, Communication skills, Teamwork skills, CPR certification, State license, CAPTE certification, Diversity and inclusion",bm25,1,3,1,"assistant, смежная роль",lena,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0200912,Physical Therapist - Inpatient Rehab/Outpatient Neuro Float Pool,Good Shepherd Rehabilitation Network,"Center Valley, PA",Associate,Onsite,"Good Shepherd Rehabilitation Network has a need for a full-time Physical Therapist to float between our Outpatient Neuro site in Allentown, PA and our Inpatient Rehabilitation Hospital in Center Valley, PA. JOB SUMMARY: The ideal candidate would have experience and/or interest in working with the adult ortho and neuro patient population in both inpatient and outpatient settings. We are open to new grads and experienced therapists for this role. HOURS: 40 hours/week Primarily Monday - Friday ESSENTIAL FUNCTIONS: IDENTIFIES PATIENT REHABILITATION CARE REQUIREMENTS By assessing patient condition upon order of physician and at regular intervals during assigned shift PLANS, IMPLEMENTS AND EVALUATES REHABILITATIVE CARE By setting goals, collaborating and communicating with health-care team, patients and families PROVIDES INFORMATION TO PATIENTS AND HEALTHCARE TEAM By meeting them MONITORS DELIVERY OF CARE By completing patient rounds ASSURES QUALITY OF CARE By fostering practices that adhere to the hospital’s philosophy, goals and standards of care PROTECTS SELF, CO-WORKERS, AND PATIENTS By interpreting and implementing policies and procedures to prevent the spread of blood borne and/or airborne diseases RESPECTS PATIENTS By recognizing their rights MAINTAINS SAFE AND CLEAN WORKING ENVIRONMENT By complying with procedures, rules and regulations ENSURES OPERATION OF EQUIPMENT By following manufacturers’ instructions MAINTAINS SUPPLIES INVENTORY By checking stock to determine inventory level MAINTAINS PROFESSIONAL AND TECHNICAL KNOWLEDGE By attending educational workshops CONTRIBUTES TO THE TEAM EFFORT By accomplishing related results as needed, follows through on delegated tasks, responds to coworkers requests for assistance, demonstrates behaviors as defined by the GSSH-A code of conduct and acts as a resource and/or leader when the need arises. PROMOTES THE DEVELOPMENT OF GOOD SHEPHERD AS A SYSTEM By volunteering as a representative of Good Shepherd at community events QUALIFICATIONS To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Education Bachelor's Degree in Physical Therapy required Work Experience Previous inpatient and/or outpatient experience or similar setting required Licenses / Certifications Physical Therapist license required Basic Life Support / CPR, as a healthcare provider, per the American Heart Association required Show more Show less","Physical Therapy, Orthopaedics, Neurology, Inpatient, Outpatient, Patient Care, Rehabilitation, Goal Setting, Collaboration, Communication, Patient Education, Healthcare Team, Patient Rounds, Quality Assurance, Infection Control, Patient Rights, Safety, Equipment Operation, Inventory Management, Continuing Education, Teamwork, Leadership, Community Involvement, Bachelor's Degree in Physical Therapy, Inpatient and/or Outpatient Experience, Physical Therapist License, Basic Life Support / CPR Certification","bm25, dense_flat, hnsw",3,3,2,"все супер, но работа еще включает inpatient rehabilitation",lena,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0242554,Mgr Rehabilitation at Lehigh Valley Health Network,Health eCareers,"Allentown, PA",Mid senior,Onsite,"Requiring Peds experience**Administrative/Clinical Role*Job Summary: Ensures and/or provides patient care in accordance with professional licensure (PT, OT, SLP). Performs assessment, treatment planning, and therapeutic interventions that are consistent with the discipline's qualifications, professional practices, and ethical standards. Coordinates care, oversees staffing, and guides and mentors the rehabilitation team to ensure the plan of care for the patient population is rendered appropriately. Directs and manages patient care. Manages material, financial, and human resources within assigned area. Assumes accountability for the development and implementation of Rehabilitation Programs and Services within area of expertise. Education - Required: Bachelor's Degree Physical Therapy, Occupational Therapy, or Speech-Language Pathology. Education - Preferred: Master's Degree Physical Therapy, Occupational Therapy, or Speech-Language Pathology. Experience - Required: 3 years experience Clinical experience in professional field (PT, OT, SLP). Experience - Preferred: 1 year Leadership/Management experience. Knowledge, Skills, and Abilities - Required: Ability to exercise judgment in making critical decisions. Expert level knowledge of clinical operations and related business processes. Licensure - Required: Occupational Therapist Upon Hire or Physical Therapist Upon Hire or Speech Language Pathologist Upon Hire or Drivers License Home Health and Outpatient Services Upon Hire Certifications - Required: CPR - Cardiopulmonary Resuscitation Upon Hire and Health Services\BCLS - Basic Life Support Upon Hire Licensure - Preferred: Drivers License Upon Hire Additional Qualifications: Car insurance at PA state minimum requirements - home health and outpatient services Compensation Information $0.0 / - $0.0 / Starting At: 0.0 Up To: 0.0 Show more Show less","Physical Therapy, Occupational Therapy, SpeechLanguage Pathology, Clinical Operations, Clinical Decision Making, CPR, BCLS, Home Health, Outpatient Services, Leadership, Management, Patient Care Coordination, Staffing Oversight, Team Mentoring, Rehabilitation Program Development, Resource Management, Licensure (Occupational Therapist Physical Therapist Speech Language Pathologist), Drivers License",bm25,1,4,1,смежная управленческая роль,lena,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0289986,Physical Therapist - Outpatient,Mercy,"Ballwin, MO",Mid senior,Onsite,"At Mercy, we believe in careers that match the unique gifts of unique individuals – careers that not only make the most of your skills and talents, but also your heart. Join us and discover why Modern Healthcare Magazine named us in its “Top 100 Places to Work.” Overview: Sign-On Bonus Available 1:1 Patient Care Full Time Flexible Schedule Collaborative Care Model Private Treatment Rooms Ortho/Neuro/Oncology Rehab/Sports Population Outpatient therapy department specializing in integrative medicine with a collaborative and interdisciplinary approach. Variety of patients including all age ranges and diagnoses to include orthopedic, neurologic, oncology rehab, and balance disorders. Treatment plans may include sports injury rehabilitation, post-surgical protocols, balance training, running analysis, as well as pre and post op oncology rehab. Care includes enhancing patient health with overall quality of life with education and prevention of future injuries. Manual therapies are used on every patient. Clinicians will work together with other disciplines as needed for a unique collaborative approach. Responsibilities: Supervises PTA activities and guides treatment plan maintaining high standard of care. Works collaboratively with healthcare professionals from various disciplines including Occupational Therapists, personal trainers, massage therapists, chiropractic physicians, and PTAs. Performs initial assessment and ongoing interventions including plan of care based on diagnosis and identified impairments. We Offer Great Benefits: Day-one comprehensive health, vision and dental coverage, PTO, tuition reimbursement and employer-matched retirement funds are just a few of the great benefits offered to eligible co-workers, including those working 32 hours or more per pay period! Show more Show less","Supervision, Treatment planning, Patient care, Collaboration, Initial assessment, Intervention, Plan of care, Diagnosis, Impairments, Health coverage, Vision coverage, Dental coverage, PTO, Tuition reimbursement, Retirement funds","dense_flat, hnsw",2,4,3,супер,lena,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0471866,PRN Physical Therapist / Physical Therapist Assistant,P4 Physical Therapy,"Florence, AL",Mid senior,Onsite,"Overview Clinic Name: P4 Physical Therapy Position: Physical Therapist or Physical Therapist Assistant Location: Florence, Alabama Employment Type: PRN Minimum Experience: 1+ Years We are Seeking: P4 Physical Therapy is looking for a motivated and enthusiastic individual with an entrepreneurial attitude and commitment to join our team as a Physical Therapist or Physical Therapist Assistant in our fun and energetic outpatient orthopedic clinic in Florence. Employee Perks: Competitive compensation 401k Multiple opportunities for professional development, specialization, and leadership Employee discount plans Employee Assistance Program (EAP) Investment from a company that wants you to succeed and thrive Qualifications: Excellent patient care and communication skills with the ability to multitask while providing an exceptional experience for anyone that enters the clinic A passion for physical therapy and patient care Outgoing and energetic personality The mindset and determination to emotionally invest and crush all of your work goals Graduate from a CAPTE-accredited Physical Therapy program Exercise and manual-based skills with sports rehabilitation experience Alabama Physical Therapist licensed or licensed eligible About P4 Physical Therapy: P4 Physical Therapy believes in placing the well-being of our patients first. We accomplish this by carefully selecting compassionate, dedicated, and team-oriented staff. Our company is therapist owned with over 42 years of qualified therapy experience. Step inside our locations, and you will feel a culture of care, professionalism, and human connection. We have 15 outpatient clinics, and we are still growing, so join our company and grow with us! #P41481 #ACN Show more Show less","Physical Therapy, Multitasking, Communication, Patient Care, Exercise, Manualbased skills, Sports rehabilitation, Outpatient orthopedic, Alabama Physical Therapist license",bm25,1,5,2,"супер, но но вакансия объединяет роли PT и PTA",lena,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0041761,Outpatient Senior Physical Therapist - Maywood on Roosevelt Road,Trinity Health,"Maywood, IL",Mid senior,Onsite,"Employment Type Full time Shift Description: Evaluates patients, plans and implements an effective Physical Therapy program based upon physical assessment, clinical judgement, and psychological sensitivity for inpatients and outpatients with diverse diagnoses; provides patient education, consultation, and discharge planning; supervises and delegates patient care to Physical Therapist Assistants, and Rehab Technicians. What You Will Need Required: Bachelors Degree Preferred: Masters Degree Specify Degree(s): Physical Therapy Minimum Experience Required: 3-5 years of previous job-related experience Licensure/Certifications Required: Basic Life Support (CPR) Rehab - Licensed Physical Therapist Computer Skills Required: Basic Keyboarding Skills Word Preferred: EPIC Excel Power Point Perks & Benefits Competitive Shift Differentials Career Development Tuition Reimbursement Participation in the Public Service Loan Forgiveness Program 403(b) with Employer Match On Site Fitness Center (Gottlieb Memorial Hospital & LUMC) Referral Rewards Perks Program Our Promise To You Joining Loyola Medicine is being a part of an organization that treats the human spirit in our patients and fellow colleagues. We are a part of a community which believes in giving back to those we serve. We serve together in the spirit of the Gospel as a compassionate and transforming healing presence within our communities We live and breathe our guiding behaviors: we support each other in serving, we communicate openly, honestly, respectfully, and directly, we are fully present, we are all accountable, we trust and assume goodness in intentions, and we are continuous learners Our Commitment to Diversity and Inclusion Trinity Health is a family of 115,000 colleagues and nearly 26,000 physicians and clinicians across 25 states. Because we serve diverse populations, our colleagues are trained to recognize the cultural beliefs, values, traditions, language preferences, and health practices of the communities that we serve and to apply that knowledge to produce positive health outcomes. We also recognize that each of us has a different way of thinking and perceiving our world and that these differences often lead to innovative solutions. Our dedication to diversity includes a unified workforce (through training and education, recruitment, retention, and development), commitment and accountability, communication, community partnerships, and supplier diversity. 00440655 Show more Show less","Physical Therapy, Inpatient & Outpatient Care, Patient Education, Patient Discharge Planning, Patient supervision, Physical Therapist Assistant Supervision, Rehab Technician Supervision, CPR, Basic Life Support, Rehabilitation, Microsoft Word, EPIC, Microsoft Excel, Microsoft PowerPoint, Basic Keyboarding Skills","dense_flat, hnsw",2,6,2,"все супер, но работа еще включает inpatient rehabilitation",lena,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0145467,Physical Therapist,Hire Velocity,"Albany, GA",Mid senior,Onsite,"Feel secure knowing you are backed by a supportive practice leader who has chosen you to be part of an elite group of professionals capable of achieving next-level results. Enjoy the easy flow of a team that comes together to learn what works best for the practice and the community, and uses state-of-the-art technology to put those plans into action. Have the freedom to look past traditional approaches to PT, taking a new, innovative path instead — one that will make a lasting impact in the industry. As a Physical Therapist (PT) with us, you will have access to exciting, cutting-edge tools and advanced continuing education that will positively change your outlook, providing you with new and unique perspectives of physical therapy, and career advancement opportunities. Our independent practices are headed by supportive leaders who are dedicated to building quality teams that work together to achieve success. Here, you will have the freedom to bypass traditional treatments, using our state-of-the-art technology to determine the best path for each patient's personalized plan. We provide the tools and continued education you need to increase your knowledge base, gain a new and unique perspective of the PT field and successfully grow your career. In our Physical Therapist (PT) role, your valued contributions to the community will make a lasting impact on the entire PT industry. Responsibilities Perform new-patient evaluations/exams Diagnose patients; evaluate physical activity limitations Create a plan that sets a goal and completion date Equip patients with PT intervention techniques/exercises; track progress Provide education to patients on techniques for the continuation of care Examine and evaluate new patients Establish a diagnosis of condition or conditions and their impact on activity Establish a plan goal and time frame Prescribe intervention techniques and exercises Measure and track intervention effectiveness Educate the patient on continuing care Skills & Qualifications Accredited PT program graduate Up-to-date state PT license Able to create and implement outpatient balance and vestibular rehabilitation-setting treatment plans Ability to work efficiently/effectively in an autonomous environment Must be passionate about helping patients who have vestibular, balance, neurological, and fall risk issues 1+ year(s) of outpatient neuro/ortho center or vestibular rehab experience Graduation from an accredited PT program and current PT license in FL Must be able to carry out and progress a skilled treatment plan in outpatient balance and vestibular rehabilitation setting Must be self-motivated with a willingness to learn Passion for working with vestibular, balance, neurological, and fall-risk patient population Prefer at least one year working in outpatient neurological or orthopedic center, or previous vestibular rehab experience Base Salary: $75,000 and up based on experience and certifications. Bonus Opportunities: Limitless! $10,000 Sign on Bonus Up to $12,000 per year in Profit Sharing Relocation Assistance Unlimited Orthotics bonuses Unlimited Referral bonuses Additional Pay for Additional Patients Benefits: Student Loan Paydown – up to $50,000 paid off with no contracts! 95% Employer-Paid Health insurance 100% Employer-Paid Dental & Vision insurance, LTD Insurance, Life Insurance, and Employee Assistance Program (EAP)! Generous PTO (immediate) + Holiday Pay 401(k) match FREE access to ConEd department courses Annual CEU stipend Dedicated mentorship program for new graduates Defined paths for clinical and professional growth NEW : now provides sponsorship for Green Cards and H1B Visas Show more Show less","Physical Therapist, Neurology, Orthopedics, Vestibular Rehabilitation, Outpatient Rehabilitation, Balance Rehabilitation, Patient Care, Patient Education, Treatment Planning, Evaluation and Assessment, Exercise Prescription, Progress Tracking, Communication, Teamwork, Problem Solving, Critical Thinking, Physical Therapy License, Accredited Physical Therapy Program, State Physical Therapy License, Strong Clinical Skills, Excellent Communication Skills, Compassion and Empathy, Ability to Work Independently, Ability to Work in a Team Environment, Passion for Physical Therapy, Vestibular Rehabilitation Experience, Neurological Rehabilitation Experience, Orthopedic Rehabilitation Experience, 1+ Year Experience in Outpatient Rehabilitation Setting, Strong Clinical Skills, Excellent Communication Skills, Compassion and Empathy, Ability to Work Independently, Ability to Work in a Team Environment, Passion for Physical Therapy",bm25,1,6,3,супер,lena,,,,
Q11,physical therapist for outpatient rehabilitation,medicine,JOB_0292402,Physical Therapist,Crescentia Global Talent Solutions,"Hartsville, SC",Mid senior,Onsite,"Job Description At the Medical Center, we recognize that our patients deserve qualified, engaged, and competent healthcare professionals. And we know that our employees deserve a working environment that is safe, leaders who are visible and supportive, and opportunities to grow and develop. We have a positive, hopeful, and resilient leadership team that is solely focused on taking care of the heart of the people who work at the medical center. If you feel that your skills and compassion fit with our vision for person-centered care and evidence-based practice, and you would like to belong to a hospital family that only the best are invited to join, we invite you to apply today. The Medical Center Outpatient Rehabilitation has become a preferred outpatient orthopedic therapy service provider to the Hartsville community. To further support the needs of this community we are looking to add a Physical Therapist to our team that is committed to providing a remarkable patient experience through advancing our vision of coordinating patient-centered care with an emphasis on comprehensive evidence-based treatment. This is enhanced through building integral relationships with our physician partners. Together, we strive to provide exceptional patient outcomes and a positive atmosphere for patient healing while promoting a collaborative and supportive work environment. Must-Haves Current or pending PT license Graduate of an accredited physical therapy program Must be CPR certified Show more Show less","Physical Therapy, Rehabilitation, Orthopedic Therapy, Patient Care, EvidenceBased Practice, Collaboration, Communication, Physical Therapy License, CPR Certification, Accredited Physical Therapy Program","dense_flat, hnsw",2,7,3,супер,lena,,,,
